2015-12-15 14:20:33,521 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - destinationFolder: /Users/x049709/Documents/STS Applications/STSFourteenWorkspace/webone-server/target
2015-12-15 14:20:33,521 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - jsDestinationFolder: /Users/x049709/Documents/STS Applications/STSFourteenWorkspace/webone-server/target/generated-resources/static/js
2015-12-15 14:20:33,521 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - cssDestinationFolder: /Users/x049709/Documents/STS Applications/STSFourteenWorkspace/webone-server/target/generated-resources/static/css
2015-12-15 14:20:33,528 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - wroManagerFactory class: ro.isdc.wro.maven.plugin.manager.factory.ConfigurableWroManagerFactory
2015-12-15 14:20:39,179 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - The following groups will be processed: [angular-bootstrap]
2015-12-15 14:20:39,179 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - folder: /Users/x049709/Documents/STS Applications/STSFourteenWorkspace/webone-server/target/generated-resources/static/css
2015-12-15 14:20:39,179 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - processing group: angular-bootstrap.css
2015-12-15 14:20:46,111 [Worker-15] WARN  r.i.w.e.p.css.Less4jProcessor - Less warnings are:
2015-12-15 14:20:46,135 [Worker-15] WARN  r.i.w.e.p.css.Less4jProcessor - 10:1 Cannot link source map. Css result location is not know and could not be deduced from input less source..
2015-12-15 14:20:46,162 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - file size: angular-bootstrap.css -> 131752 bytes
2015-12-15 14:20:46,162 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - /Users/x049709/Documents/STS Applications/STSFourteenWorkspace/webone-server/target/generated-resources/static/css/angular-bootstrap.css (131752 bytes)
2015-12-15 14:20:46,162 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - folder: /Users/x049709/Documents/STS Applications/STSFourteenWorkspace/webone-server/target/generated-resources/static/js
2015-12-15 14:20:46,162 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - processing group: angular-bootstrap.js
